method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1Lex,72698.0,1,3,1,0,53,0.278962850571,1,137,18.8540145985,1,139,1084.1108845,551
1Lex,72769.5,1,3,1,1,56,0.279673814774,1,137,18.6350364964,1,139,994.851116359,552
1Lex,72653.0,1,3,1,2,55,0.276690006256,1,137,17.700729927,1,139,976.328896522,553
1Lex,72811.0,1,3,1,3,45,0.278436183929,1,137,17.9416058394,1,139,984.570094461,554
1Lex,72769.5,1,3,1,4,49,0.277412891388,1,137,18.8832116788,1,139,1008.53037784,555
1Lex,72702.5,1,3,1,5,55,0.277243852615,0,137,17.9197080292,1,139,984.118505796,556
1Lex,73277.0,1,3,1,6,43,0.276401996613,1,137,17.9489051095,1,139,987.725311292,557
1Lex,72697.0,1,3,1,7,46,0.278854846954,1,137,17.9051094891,1,139,987.115929584,558
1Lex,72733.5,1,3,1,8,43,0.277439117432,1,137,17.7737226277,1,139,984.82342207,559
1Lex,72863.5,1,3,1,9,40,0.273159980774,1,137,17.6423357664,1,139,983.569665092,560
1Lex,72697.5,1,3,2,0,53,0.278761148453,0,137,17.5474452555,1,139,980.176041219,561
1Lex,72942.0,1,3,2,1,49,0.28096818924,1,137,18.7153284672,1,139,999.072778016,562
1Lex,72688.5,1,3,2,2,53,0.278848171234,1,137,17.6058394161,1,139,973.990553886,563
1Lex,72687.0,1,3,2,3,46,0.277413845062,1,137,18.4452554745,1,139,1092.45470159,564
1Lex,72692.5,1,3,2,4,40,0.278019189835,1,137,17.2700729927,1,139,974.830936024,565
1Lex,72851.5,1,3,2,5,57,0.276518106461,1,137,17.3211678832,1,139,967.74903392,566
1Lex,72748.0,1,3,2,6,51,0.280247211456,1,137,17.9343065693,1,139,976.458887935,567
1Lex,72781.5,1,3,2,7,52,0.278768062592,1,137,18.0437956204,1,139,977.99806784,568
1Lex,72786.0,1,3,2,8,51,0.277724027634,1,137,18.1532846715,1,139,998.013095749,569
1Lex,72702.5,1,3,2,9,61,0.276576042175,1,137,17.7445255474,1,139,981.323958781,570
1Lex,72726.5,1,3,3,0,52,0.278038978577,1,137,18.3868613139,1,139,1081.00364964,571
1Lex,73073.0,1,3,3,1,62,0.276985883713,1,137,17.8759124088,1,139,974.844783169,572
1Lex,72725.5,1,3,3,2,50,0.278451919556,1,137,16.7664233577,1,139,877.430334908,573
1Lex,72757.5,1,3,3,3,52,0.279182910919,1,137,17.0291970803,1,139,879.98443538,574
1Lex,72780.0,1,3,3,4,53,0.281081914902,1,137,18.2116788321,1,139,990.594568484,575
1Lex,72754.5,1,3,3,5,47,0.279706001282,1,137,18.2408759124,1,139,983.713610992,576
1Lex,72769.5,1,3,3,6,48,0.277580022812,1,137,17.4817518248,1,139,976.839738085,577
1Lex,72719.5,1,3,3,7,53,0.275958061218,1,137,18.1094890511,1,139,983.098218119,578
1Lex,72708.0,1,3,3,8,49,0.279026985168,1,137,18.2189781022,1,139,1076.46640189,579
1Lex,72658.0,1,3,3,9,48,0.278672218323,1,137,17.5401459854,1,139,976.103155861,580
1Lex,72673.0,1,3,4,0,70,0.277220964432,1,137,17.2116788321,1,139,972.976921426,581
1Lex,72855.0,1,3,4,1,54,0.277996063232,1,137,17.5620437956,1,139,985.895019322,582
1Lex,72718.5,1,3,4,2,46,0.280472993851,1,137,18.3211678832,1,139,991.366680979,583
1Lex,72646.0,1,3,4,3,49,0.278863191605,1,137,17.6715328467,1,139,978.428080721,584
1Lex,72745.5,1,3,4,4,42,0.279088973999,1,137,17.6934306569,1,139,984.552382997,585
1Lex,72733.5,1,3,4,5,54,0.278680086136,1,137,17.7080291971,1,139,973.281773293,586
1Lex,72871.5,1,3,4,6,44,0.280750989914,1,137,18.795620438,1,139,1013.73733362,587
1Lex,72710.5,1,3,4,7,62,0.279412984848,1,137,18.0729927007,1,139,993.626985831,588
1Lex,72609.5,1,3,4,8,59,0.280224084854,1,137,17.4890510949,1,139,974.839952769,589
1Lex,72846.0,1,3,4,9,51,0.280456066132,1,137,18.3357664234,1,139,983.004079004,590
1Lex,72746.5,1,3,5,0,59,0.276478052139,1,137,17.4744525547,1,139,973.574710176,591
1Lex,72623.5,1,3,5,1,66,0.279820203781,1,137,17.3430656934,1,139,979.388793474,592
1Lex,72761.0,1,3,5,2,46,0.275778770447,1,137,16.9343065693,1,139,866.561829111,593
1Lex,72725.5,1,3,5,3,46,0.277833938599,1,137,18.0729927007,1,139,1000.71522112,594
1Lex,72649.0,1,3,5,4,44,0.275484085083,1,137,17.6350364964,1,139,983.630528124,595
1Lex,72818.0,1,3,5,5,69,0.27902507782,1,137,18.0291970803,1,139,974.690317733,596
1Lex,72780.5,1,3,5,6,46,0.278784990311,1,137,18.1459854015,1,139,994.684413912,597
1Lex,72702.5,1,3,5,7,46,0.277434825897,1,137,17.8613138686,1,139,985.002683555,598
1Lex,72770.5,1,3,5,8,56,0.280849933624,1,137,18.204379562,1,139,1008.81086303,599
1Lex,72621.5,1,3,5,9,67,0.279711961746,1,137,17.8394160584,1,139,986.474023186,600
1Lex,72836.5,1,4,0,0,38,0.277839183807,1,137,18.3576642336,1,139,999.510841563,601
1Lex,72933.5,1,4,0,1,42,0.27577996254,1,137,17.8905109489,1,139,1000.17174753,602
1Lex,72783.5,1,4,0,2,58,0.278202056885,1,137,18.0437956204,1,139,982.909832546,603
1Lex,72812.5,1,4,0,3,52,0.278620004654,1,137,18.4087591241,1,139,993.508158008,604
1Lex,72792.0,1,4,0,4,47,0.275845050812,1,137,17.8394160584,1,139,986.224023186,605
1Lex,72763.0,1,4,0,5,47,0.277719974518,1,137,18.1459854015,1,139,988.684413912,606
1Lex,73109.5,1,4,0,6,46,0.277002096176,1,137,17.9416058394,1,139,982.364212108,607
1Lex,72817.0,1,4,0,7,42,0.279648065567,1,137,18.1459854015,1,139,1009.30206097,608
1Lex,72733.5,1,4,0,8,39,0.27840590477,0,137,17.5474452555,1,139,977.014276514,609
1Lex,72937.0,1,4,0,9,42,0.280075073242,1,137,19.4671532847,1,139,1076.2507514,610
1Lex,72659.0,1,4,1,0,54,0.276310920715,1,137,17.3430656934,1,139,992.888793474,611
1Lex,73019.0,1,4,1,1,42,0.276465892792,1,137,18.2700729927,1,139,1005.81623014,612
1Lex,72776.0,1,4,1,2,57,0.27611207962,1,137,18.4233576642,1,139,991.878273937,613
1Lex,72701.5,1,4,1,3,47,0.278131008148,1,137,17.4817518248,1,139,981.663267497,614
1Lex,72869.0,1,4,1,4,53,0.279036045074,1,137,18.2116788321,1,139,977.903392014,615
1Lex,72853.5,1,4,1,5,56,0.278007984161,1,137,18.4087591241,1,139,1002.46404036,616
1Lex,72726.5,1,4,1,6,53,0.275662899017,1,137,17.9416058394,1,139,984.981859167,617
1Lex,72808.5,1,4,1,7,50,0.277287960052,1,137,18.3065693431,1,139,984.522971232,618
1Lex,72732.0,1,4,1,8,48,0.278573036194,1,137,18.0802919708,1,139,1000.91262344,619
1Lex,72932.5,1,4,1,9,60,0.276713132858,1,137,18.401459854,1,139,983.227350794,620
1Lex,72773.0,1,4,2,0,47,0.278883934021,1,137,18.4671532847,1,139,991.162516101,621
1Lex,72936.0,1,4,2,1,49,0.274667024612,1,137,18.496350365,1,139,1095.28123658,622
1Lex,72707.5,1,4,2,2,48,0.277754068375,1,137,17.3868613139,1,139,970.386002576,623
1Lex,72704.5,1,4,2,3,63,0.277646064758,1,137,17.5255474453,1,139,960.192357235,624
1Lex,73294.0,1,4,2,4,53,0.276805877686,1,137,17.9781021898,1,139,978.977458137,625
1Lex,72725.0,1,4,2,5,54,0.274631977081,1,137,16.6861313869,1,139,872.937526836,626
1Lex,73127.5,1,4,2,6,58,0.27644109726,1,137,17.1532846715,1,139,865.748389867,627
1Lex,72858.5,1,4,2,7,43,0.280748128891,1,137,18.3503649635,1,139,988.317518248,628
1Lex,72868.0,1,4,2,8,59,0.278379917145,1,137,18.3576642336,1,139,1006.83437097,629
1Lex,73101.0,1,4,2,9,58,0.276515960693,1,137,17.7810218978,1,139,992.378166595,630
1Lex,72725.5,1,4,3,0,44,0.27828502655,0,137,17.4890510949,1,139,972.869364534,631
1Lex,72775.5,1,4,3,1,46,0.277508020401,1,137,18.0583941606,1,139,966.202447402,632
1Lex,72780.0,1,4,3,2,52,0.278126001358,1,137,18.5474452555,1,139,991.558394161,633
1Lex,72799.0,1,4,3,3,51,0.275791883469,1,137,17.9051094891,1,139,997.012988407,634
1Lex,72916.0,1,4,3,4,49,0.279339075089,0,137,18.1459854015,1,139,996.463825676,635
1Lex,72869.5,1,4,3,5,61,0.279812097549,1,137,18.6934306569,1,139,988.449441821,636
1Lex,72664.0,1,4,3,6,59,0.27911400795,1,137,18.7372262774,1,139,1089.34220696,637
1Lex,72941.0,1,4,3,7,64,0.277369976044,1,137,17.8394160584,1,139,985.488729068,638
1Lex,72810.5,1,4,3,8,53,0.278533935547,1,137,17.2116788321,1,139,883.579862602,639
1Lex,72908.0,1,4,3,9,60,0.280380964279,0,137,19.6861313869,1,139,1025.17282095,640
1Lex,72772.5,1,4,4,0,53,0.27828001976,1,137,17.6642335766,1,139,979.004079004,641
1Lex,72752.0,1,4,4,1,61,0.275032043457,1,137,17.5547445255,1,139,966.631172177,642
1Lex,72701.5,1,4,4,2,54,0.275308132172,1,137,18.1094890511,1,139,990.686453413,643
1Lex,72724.5,1,4,4,3,47,0.276381969452,1,137,17.6788321168,1,139,982.219622155,644
1Lex,72741.0,1,4,4,4,64,0.278537988663,1,137,17.8321167883,1,139,979.405431516,645
1Lex,72802.0,1,4,4,5,63,0.28071308136,1,137,18.1824817518,1,139,982.356161443,646
1Lex,72689.5,1,4,4,6,59,0.277537107468,1,137,18.3357664234,1,139,989.518784886,647
1Lex,72844.5,1,4,4,7,54,0.277888059616,1,137,18.4598540146,1,139,997.044332331,648
1Lex,72890.5,1,4,4,8,53,0.271717071533,1,137,17.4087591241,1,139,973.905216831,649
1Lex,72758.5,1,4,4,9,70,0.275951862335,1,137,18.496350365,1,139,1078.31064835,650
1Lex,72651.0,1,4,5,0,48,0.276809930801,1,137,17.5474452555,1,139,991.646629455,651
1Lex,72912.5,1,4,5,1,71,0.274521112442,1,137,17.9927007299,1,139,994.154358094,652
1Lex,72824.5,1,4,5,2,60,0.279125928879,1,137,18.2189781022,1,139,972.436990125,653
1Lex,72733.0,1,4,5,3,59,0.275978088379,1,137,17.6642335766,1,139,986.945255474,654
1Lex,72684.0,1,4,5,4,53,0.276283025742,1,137,17.3576642336,1,139,970.716723916,655
1Lex,72910.0,1,4,5,5,48,0.27550983429,1,137,18.2335766423,1,139,1060.00386432,656
1Lex,72877.5,1,4,5,6,52,0.279686927795,1,137,18.5693430657,1,139,996.099935595,657
1Lex,72729.5,1,4,5,7,56,0.275589942932,1,137,16.795620438,1,139,870.560863031,658
1Lex,72796.0,1,4,5,8,51,0.281615018845,1,137,18.2554744526,1,139,991.706311722,659
1Lex,72801.5,1,4,5,9,67,0.276127815247,1,137,17.6861313869,1,139,967.613997424,660
1Lex,72863.0,1,5,0,0,61,0.275990962982,1,137,19.2408759124,1,139,1093.39008158,661
1Lex,72703.0,1,5,0,1,55,0.278489112854,1,137,18.0583941606,1,139,1009.67303564,662
1Lex,72839.0,1,5,0,2,58,0.277892112732,1,137,18.7664233577,1,139,992.842099614,663
1Lex,72876.5,1,5,0,3,50,0.27809715271,1,137,18.3576642336,1,139,993.30495921,664
1Lex,73462.0,1,5,0,4,62,0.274352073669,1,137,18.7664233577,1,139,1001.50386432,665
1Lex,72890.0,1,5,0,5,39,0.277988910675,1,137,18.6496350365,1,139,1004.28810648,666
1Lex,72789.5,1,5,0,6,41,0.275761127472,1,137,18.102189781,1,139,978.857127523,667
1Lex,72840.0,1,5,0,7,57,0.277861118317,1,137,18.4379562044,1,139,984.880313439,668
1Lex,73018.5,1,5,0,8,53,0.27356505394,1,137,18.0729927007,1,139,989.906397596,669
1Lex,73137.5,1,5,0,9,50,0.276916980743,1,137,18.3211678832,1,139,1014.16079863,670
1Lex,72769.0,1,5,1,0,58,0.273742198944,1,137,17.6058394161,1,139,968.358200945,671
1Lex,73350.0,1,5,1,1,56,0.272139072418,1,137,17.7664233577,1,139,1003.47445255,672
1Lex,73096.0,1,5,1,2,55,0.273425102234,1,137,17.4525547445,1,139,975.720158866,673
1Lex,72975.5,1,5,1,3,48,0.273774147034,1,137,17.3503649635,1,139,971.185165307,674
1Lex,73050.5,1,5,1,4,51,0.274691820145,1,137,16.6934306569,1,139,861.905324173,675
1Lex,72779.0,1,5,1,5,49,0.27462887764,1,137,17.802919708,1,139,976.129991413,676
1Lex,72793.0,1,5,1,6,72,0.281212091446,1,137,18.5182481752,1,139,987.339738085,677
1Lex,72773.0,1,5,1,7,42,0.278281927109,1,137,18.2408759124,1,139,1014.39008158,678
1Lex,73160.0,1,5,1,8,61,0.278481960297,1,137,18.7226277372,1,139,1002.01073422,679
1Lex,72720.0,1,5,1,9,54,0.275364160538,1,137,17.8102189781,1,139,974.949012452,680
1Lex,72809.5,1,5,2,0,52,0.274400949478,1,137,18.0145985401,1,139,979.661550021,681
1Lex,72805.5,1,5,2,1,62,0.275491952896,1,137,17.6496350365,1,139,967.008694719,682
1Lex,72522.0,1,5,2,2,55,0.278009176254,1,137,17.4671532847,1,139,970.603692572,683
1Lex,72816.0,1,5,2,3,57,0.277886867523,0,137,18.4233576642,1,139,987.363568055,684
1Lex,72767.5,1,5,2,4,63,0.278064012527,1,137,17.8540145985,1,139,964.669708029,685
1Lex,72863.5,1,5,2,5,56,0.276861906052,1,137,17.9197080292,1,139,905.177329326,686
1Lex,72911.5,1,5,2,6,55,0.278338193893,1,137,18.7372262774,1,139,1013.12161872,687
1Lex,72776.0,1,5,2,7,52,0.278189182281,1,137,18.7080291971,1,139,1005.29647918,688
1Lex,72702.0,1,5,2,8,56,0.27547287941,1,137,17.8321167883,1,139,996.905431516,689
1Lex,72759.0,1,5,2,9,50,0.274869918823,1,137,18.2262773723,1,139,995.26459854,690
1Lex,72622.5,1,5,3,0,60,0.277698993683,1,137,17.8759124088,1,139,989.741841992,691
1Lex,72866.5,1,5,3,1,64,0.273908853531,1,137,18.1605839416,1,139,985.297552598,692
1Lex,72855.5,1,5,3,2,56,0.278617143631,1,137,18.3065693431,1,139,984.978853585,693
1Lex,72893.0,1,5,3,3,55,0.279349088669,1,137,18.7372262774,1,139,976.077501073,694
1Lex,72814.0,1,5,3,4,48,0.275756120682,1,137,18.2700729927,1,139,1005.47799485,695
1Lex,73001.5,1,5,3,5,59,0.275403022766,1,137,17.7080291971,1,139,989.57589094,696
1Lex,72742.0,1,5,3,6,48,0.276360034943,1,137,18.0583941606,1,139,996.68774152,697
1Lex,72934.0,1,5,3,7,66,0.277690172195,1,137,18.2773722628,1,139,979.451910691,698
1Lex,72843.5,1,5,3,8,67,0.279152154922,1,137,18.7518248175,1,139,992.187956204,699
1Lex,73065.5,1,5,3,9,76,0.27540397644,1,137,18.1751824818,1,139,972.895556033,700
1Lex,72760.0,1,5,4,0,51,0.280951023102,1,137,18.0875912409,1,139,979.639330185,701
1Lex,72734.5,1,5,4,1,76,0.277385950089,1,137,18.7883211679,1,139,1093.24162731,702
1Lex,72792.0,1,5,4,2,57,0.277521133423,1,137,18.0802919708,1,139,976.162623444,703
1Lex,72758.5,1,5,4,3,63,0.275552988052,1,137,16.9343065693,1,139,860.664770288,704
1Lex,72900.0,1,5,4,4,70,0.275635004044,1,137,17.5912408759,1,139,986.978746243,705
1Lex,73084.5,1,5,4,5,59,0.277407884598,1,137,18.4233576642,1,139,1001.39297982,706
1Lex,72884.5,1,5,4,6,60,0.279190063477,1,137,18.7226277372,1,139,1010.98132246,707
1Lex,72847.5,1,5,4,7,53,0.277789115906,1,137,17.5839416058,1,139,898.685916702,708
1Lex,73081.0,1,5,4,8,58,0.275958061218,1,137,18.0583941606,1,139,984.202447402,709
1Lex,72769.5,1,5,4,9,59,0.277076005936,1,137,18.3284671533,1,139,1002.07513954,710
1Lex,72778.5,1,5,5,0,66,0.280405044556,1,137,18.3576642336,1,139,981.496135681,711
1Lex,72683.5,1,5,5,1,58,0.278079032898,1,137,18.1094890511,1,139,971.759982825,712
1Lex,73561.5,1,5,5,2,69,0.276798009872,1,137,18.299270073,1,139,979.152425934,713
1Lex,72914.0,1,5,5,3,60,0.270939826965,1,137,18.0145985401,1,139,977.543902963,714
1Lex,72720.5,1,5,5,4,61,0.277512073517,1,137,18.0145985401,1,139,984.543902963,715
1Lex,72828.0,1,5,5,5,53,0.275177001953,1,137,18.2554744526,1,139,985.853370545,716
1Lex,72963.0,1,5,5,6,58,0.277657032013,1,137,17.9270072993,1,139,975.024044654,717
1Lex,72841.5,1,5,5,7,69,0.276715040207,1,137,18.2700729927,1,139,972.272112495,718
1Lex,72773.0,1,5,5,8,56,0.280052185059,1,137,18.6934306569,1,139,1011.53767711,719
1Lex,72827.0,1,5,5,9,71,0.277409076691,1,137,19.4306569343,1,139,1004.33522971,720
1Lex,72728.0,2,0,0,0,50,0.278964996338,1,137,17.5182481752,1,139,981.06032632,721
1Lex,72729.0,2,0,0,1,36,0.280174016953,1,137,17.5912408759,1,139,984.934628596,722
1Lex,72745.0,2,0,0,2,35,0.279896020889,1,137,17.700729927,1,139,979.873014169,723
1Lex,72724.0,2,0,0,3,37,0.280092954636,1,137,17.5547445255,1,139,978.631172177,724
1Lex,72733.5,2,0,0,4,35,0.280012130737,1,137,17.5401459854,1,139,988.559038214,725
1Lex,72720.5,2,0,0,5,41,0.279263973236,0,137,17.496350365,1,139,984.619471876,726
1Lex,72727.0,2,0,0,6,30,0.278935194016,1,137,17.5693430657,1,139,981.599935595,727
1Lex,72689.0,2,0,0,7,29,0.279558897018,1,137,17.3065693431,1,139,983.861206526,728
1Lex,72734.0,2,0,0,8,37,0.281500816345,1,137,17.6058394161,1,139,982.005259768,729
1Lex,72689.0,2,0,0,9,42,0.279736042023,1,137,17.2189781022,1,139,980.363460713,730
1Lex,72718.0,2,0,1,0,41,0.280435085297,1,137,17.6277372263,1,139,981.573636754,731
1Lex,72743.0,2,0,1,1,42,0.2788438797,1,137,17.6715328467,1,139,984.781021898,732
1Lex,72696.5,2,0,1,2,35,0.27859711647,1,137,17.2773722628,1,139,981.613675397,733
1Lex,72671.0,2,0,1,3,45,0.278687000275,1,137,17.3722627737,1,139,974.411872048,734
1Lex,72731.0,2,0,1,4,42,0.279531955719,1,137,17.6058394161,1,139,982.534671533,735
1Lex,72729.5,2,0,1,5,35,0.281259775162,1,137,17.5620437956,1,139,983.792078145,736
1Lex,72736.0,2,0,1,6,35,0.280529975891,0,137,17.5547445255,1,139,983.498819236,737
1Lex,72693.5,2,0,1,7,31,0.278755903244,1,137,17.3211678832,1,139,976.851975097,738
1Lex,72751.0,2,0,1,8,42,0.279324054718,1,137,17.7372262774,1,139,983.62161872,739
1Lex,72736.0,2,0,1,9,37,0.279195070267,1,137,17.6350364964,1,139,983.777586947,740
1Lex,72719.5,2,0,2,0,41,0.280454158783,1,137,17.7810218978,1,139,983.34875483,741
1Lex,72671.5,2,0,2,1,37,0.28037405014,1,137,17.4452554745,1,139,988.866466295,742
1Lex,72790.5,2,0,2,2,42,0.282139062881,0,137,17.5474452555,1,139,974.308394161,743
1Lex,72677.0,2,0,2,3,36,0.278888940811,1,137,17.2189781022,1,139,980.510519536,744
1Lex,72714.5,2,0,2,4,37,0.279339075089,1,137,17.3649635036,1,139,980.704057535,745
1Lex,72687.0,2,0,2,5,43,0.279309988022,1,137,17.3430656934,1,139,979.874087591,746
1Lex,72691.5,2,0,2,6,38,0.279603004456,1,137,17.3941605839,1,139,983.461142121,747
1Lex,72682.0,2,0,2,7,44,0.280267000198,1,137,17.2481751825,1,139,983.114426793,748
1Lex,72760.5,2,0,2,8,49,0.279413223267,1,137,17.401459854,1,139,961.403821383,749
1Lex,72707.0,2,0,2,9,44,0.279370069504,1,137,17.3722627737,1,139,978.500107342,750
1Lex,72712.0,2,0,3,0,39,0.27867102623,1,137,17.4671532847,1,139,985.677221984,751
1Lex,72739.5,2,0,3,1,40,0.279858827591,1,137,17.6350364964,1,139,985.204057535,752
1Lex,72762.5,2,0,3,2,53,0.280059814453,1,137,17.5766423358,1,139,969.775332761,753
1Lex,72737.5,2,0,3,3,44,0.279855012894,1,137,17.5182481752,1,139,983.530914556,754
1Lex,72724.0,2,0,3,4,43,0.280975818634,0,137,17.496350365,1,139,984.119471876,755
1Lex,72739.0,2,0,3,5,50,0.2784678936,1,137,17.204379562,1,139,969.384392443,756
1Lex,72712.5,2,0,3,6,59,0.279228925705,1,137,17.0218978102,1,139,954.639222842,757
1Lex,72750.0,2,0,3,7,41,0.280018091202,0,137,17.7372262774,1,139,983.298089309,758
1Lex,72684.5,2,0,3,8,50,0.279398202896,1,137,17.496350365,1,139,983.237118935,759
1Lex,72709.5,2,0,3,9,41,0.279437065125,1,137,17.3503649635,1,139,981.493988836,760
1Lex,72701.0,2,0,4,0,54,0.280750989914,1,137,17.6350364964,1,139,975.527586947,761
1Lex,72724.5,2,0,4,1,52,0.278859853745,1,137,17.4817518248,1,139,981.413267497,762
1Lex,72738.5,2,0,4,2,42,0.279320001602,1,137,17.5401459854,1,139,990.382567626,763
1Lex,72709.0,2,0,4,3,46,0.279358863831,1,137,17.6423357664,1,139,980.893194504,764
1Lex,72737.5,2,0,4,4,47,0.280109882355,1,137,17.7810218978,1,139,983.995813654,765
1Lex,72652.5,2,0,4,5,46,0.279998064041,1,137,17.3430656934,1,139,975.609381709,766
1Lex,72660.0,2,0,4,6,44,0.28010392189,1,137,17.3065693431,1,139,981.611206526,767
1Lex,72766.0,2,0,4,7,44,0.279957056046,1,137,17.4598540146,1,139,984.029626449,768
1Lex,72670.5,2,0,4,8,35,0.279652118683,1,137,17.0583941606,1,139,969.628917991,769
1Lex,72709.0,2,0,4,9,30,0.278836965561,1,137,17.0948905109,1,139,970.439458995,770
1Lex,72705.5,2,0,5,0,50,0.278979063034,1,137,17.2335766423,1,139,973.680334908,771
1Lex,72701.5,2,0,5,1,38,0.279959917068,0,137,17.3649635036,1,139,981.909939888,772
1Lex,72708.0,2,0,5,2,63,0.280092954636,1,137,17.4306569343,1,139,964.32052383,773
1Lex,72691.0,2,0,5,3,41,0.279630899429,1,137,17.6715328467,1,139,986.207492486,774
1Lex,72616.0,2,0,5,4,58,0.279099941254,1,137,17.4744525547,1,139,975.001180764,775
1Lex,72737.0,2,0,5,5,40,0.279296875,1,137,17.5620437956,1,139,980.777372263,776
1Lex,72699.0,2,0,5,6,70,0.280892848969,1,137,17.2700729927,1,139,970.227994848,777
1Lex,72791.0,2,0,5,7,47,0.281971931458,1,137,17.4233576642,1,139,969.716509231,778
1Lex,72737.5,2,0,5,8,45,0.280550003052,1,137,17.7883211679,1,139,983.75633319,779
1Lex,72632.5,2,0,5,9,48,0.279849052429,1,137,17.3649635036,1,139,974.115822241,780
1Lex,72732.0,2,1,0,0,28,0.279830932617,1,137,17.5912408759,1,139,983.625805067,781
1Lex,72730.5,2,1,0,1,35,0.279433965683,1,137,17.5766423358,1,139,986.128273937,782
1Lex,72775.0,2,1,0,2,41,0.278443098068,1,137,17.9051094891,1,139,984.851223701,783
1Lex,72775.0,2,1,0,3,40,0.280025959015,1,137,17.8759124088,1,139,994.315371404,784
1Lex,72762.0,2,1,0,4,43,0.281280994415,1,137,17.8175182482,1,139,984.723808502,785
1Lex,72699.5,2,1,0,5,41,0.278460979462,1,137,17.1751824818,1,139,973.366144268,786
1Lex,72707.0,2,1,0,6,37,0.278831958771,1,137,17.4306569343,1,139,982.32052383,787
1Lex,72741.5,2,1,0,7,43,0.279407024384,1,137,17.496350365,1,139,980.884177759,788
1Lex,72766.5,2,1,0,8,37,0.278255939484,1,137,17.7737226277,1,139,985.720480893,789
1Lex,72703.0,2,1,0,9,47,0.280028104782,1,137,17.7445255474,1,139,986.176899957,790
1Lex,72775.0,2,1,1,0,45,0.281421899796,1,137,17.9781021898,1,139,979.948046372,791
1Lex,72679.0,2,1,1,1,48,0.278620958328,1,137,17.4890510949,1,139,975.325246887,792
1Lex,72690.0,2,1,1,2,49,0.278878927231,1,137,17.3941605839,1,139,981.049377415,793
1Lex,72664.5,2,1,1,3,25,0.27766084671,1,137,17.102189781,1,139,978.563009875,794
1Lex,72751.5,2,1,1,4,50,0.27995300293,1,137,17.7299270073,1,139,980.860347789,795
1Lex,72932.0,2,1,1,5,40,0.278474092484,1,137,17.8759124088,1,139,985.991841992,796
1Lex,72762.0,2,1,1,6,36,0.280844926834,1,137,17.6423357664,1,139,982.025547445,797
1Lex,72726.0,2,1,1,7,35,0.277690887451,1,137,17.5620437956,1,139,981.07148991,798
1Lex,72796.5,2,1,1,8,43,0.280035972595,1,137,17.9854014599,1,139,990.58802061,799
1Lex,72698.0,2,1,1,9,46,0.279271125793,1,137,17.598540146,1,139,986.683233147,800
1Lex,72833.0,2,1,2,0,36,0.2798371315,1,137,17.9708029197,1,139,988.322670674,801
1Lex,72722.5,2,1,2,1,41,0.280761003494,1,137,17.3868613139,1,139,976.591884929,802
1Lex,72715.5,2,1,2,2,44,0.280699968338,1,137,17.4598540146,1,139,980.956097037,803
1Lex,72697.5,2,1,2,3,44,0.278783082962,1,137,17.3795620438,1,139,974.413696866,804
1Lex,72737.0,2,1,2,4,31,0.27953004837,1,137,17.5766423358,1,139,985.128273937,805
1Lex,72711.5,2,1,2,5,43,0.277622938156,1,137,17.5109489051,1,139,983.075246887,806
1Lex,72755.5,2,1,2,6,50,0.281107902527,1,137,17.9489051095,1,139,976.46060541,807
1Lex,72731.0,2,1,2,7,29,0.28035402298,1,137,17.5328467153,1,139,986.250751395,808
1Lex,72730.0,2,1,2,8,43,0.281419038773,1,137,17.5182481752,1,139,983.354443967,809
1Lex,72743.5,2,1,2,9,50,0.278651952744,1,137,17.795620438,1,139,987.42851009,810
1Lex,72683.0,2,1,3,0,40,0.279283046722,1,137,17.4379562044,1,139,977.924431086,811
1Lex,72688.5,2,1,3,1,54,0.280283212662,1,137,17.7810218978,1,139,981.289931301,812
1Lex,73149.0,2,1,3,2,49,0.277380943298,0,137,17.2700729927,1,139,982.345641906,813
1Lex,72668.0,2,1,3,3,46,0.279700994492,1,137,17.3430656934,1,139,961.829969944,814
1Lex,72775.0,2,1,3,4,40,0.280919075012,1,137,18.0072992701,1,139,996.75729927,815
1Lex,73021.0,2,1,3,5,39,0.276915073395,1,137,17.6058394161,1,139,979.108200945,816
1Lex,72760.5,2,1,3,6,53,0.280867815018,1,137,17.8248175182,1,139,975.616144268,817
1Lex,72650.0,2,1,3,7,38,0.278237104416,1,137,16.9854014599,1,139,976.602726492,818
1Lex,72777.0,2,1,3,8,49,0.278695106506,1,137,17.2262773723,1,139,877.838127952,819
1Lex,72984.5,2,1,3,9,45,0.27756690979,1,137,17.2335766423,1,139,981.239158437,820
1Lex,72775.0,2,1,4,0,41,0.279398202896,1,137,17.5693430657,1,139,982.394053242,821
1Lex,72745.5,2,1,4,1,59,0.279396057129,1,137,17.700729927,1,139,968.299484757,822
1Lex,72744.5,2,1,4,2,40,0.280338048935,1,137,17.598540146,1,139,979.550880206,823
1Lex,72678.5,2,1,4,3,51,0.278505802155,1,137,17.1167883212,1,139,967.956848433,824
1Lex,72819.0,2,1,4,4,52,0.280495166779,1,137,17.7664233577,1,139,989.533276084,825
1Lex,72739.5,2,1,4,5,36,0.279268980026,1,137,17.5912408759,1,139,975.464040361,826
1Lex,72765.0,2,1,4,6,62,0.280334949493,1,137,17.6496350365,1,139,966.067518248,827
1Lex,72767.5,2,1,4,7,43,0.279347896576,1,137,17.3357664234,1,139,964.709961357,828
