method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1,72428.0,3,2,1,8,88,0.646219968796,0,137,13.3357664234,0,139,635.548196651,3655
2,0.0,3,2,1,8,-1,0.0799829959869,1,1,0.0,0,0,nan,3656
3,0.0,3,2,1,8,-1,0.0982239246368,1,1,0.0,0,0,nan,3657
1,72337.5,3,2,1,9,77,0.649672985077,1,137,14.0218978102,0,139,742.12451696,3658
2,0.0,3,2,1,9,-1,0.083437204361,1,1,0.0,0,0,nan,3659
3,0.0,3,2,1,9,-1,0.0852620601654,1,1,0.0,0,0,nan,3660
1,72406.0,3,2,2,0,77,0.649560928345,1,137,13.1605839416,0,139,548.31225848,3661
2,70864.5,3,2,2,0,56,0.639863967896,1,137,15.8248175182,1,139,929.586732503,3662
3,0.0,3,2,2,0,-1,0.0870249271393,1,1,0.0,0,0,nan,3663
1,72386.0,3,2,2,1,98,0.654486179352,1,137,15.1386861314,0,139,846.870330614,3664
2,0.0,3,2,2,1,-1,0.0968389511108,1,1,0.0,0,0,nan,3665
3,70879.5,3,2,2,1,66,0.633247852325,1,137,16.3576642336,1,139,1027.11378274,3666
1,72219.5,3,2,2,2,93,0.672339916229,1,137,11.9124087591,1,139,506.477565479,3667
2,0.0,3,2,2,2,-1,0.0850439071655,1,1,0.0,0,0,nan,3668
3,0.0,3,2,2,2,-1,0.088495016098,1,1,0.0,0,0,nan,3669
1,72497.5,3,2,2,3,90,0.647342920303,1,137,11.7664233577,1,139,500.94504079,3670
2,0.0,3,2,2,3,-1,0.105570077896,1,1,0.0,0,0,nan,3671
3,0.0,3,2,2,3,-1,0.0837249755859,1,1,0.0,0,0,nan,3672
1,72259.0,3,2,2,4,81,0.652964115143,1,137,13.2262773723,1,139,631.176363246,3673
2,0.0,3,2,2,4,-1,0.105366945267,1,1,0.0,0,0,nan,3674
3,0.0,3,2,2,4,-1,0.0873920917511,1,1,0.0,0,0,nan,3675
1,72376.0,3,2,2,5,82,0.656512022018,0,137,13.5912408759,1,139,642.655216831,3676
2,0.0,3,2,2,5,-1,0.0844130516052,1,1,0.0,0,0,nan,3677
3,0.0,3,2,2,5,-1,0.100780010223,1,1,0.0,0,0,nan,3678
1,72330.0,3,2,2,6,85,0.648764848709,1,137,13.2919708029,0,139,648.722949764,3679
2,0.0,3,2,2,6,-1,0.0893318653107,1,1,0.0,0,0,nan,3680
3,0.0,3,2,2,6,-1,0.0996398925781,1,1,0.0,0,0,nan,3681
1,72434.5,3,2,2,7,80,0.653333902359,1,137,12.7226277372,1,139,546.56955775,3682
2,0.0,3,2,2,7,-1,0.0809710025787,1,1,0.0,0,0,nan,3683
3,0.0,3,2,2,7,-1,0.0834140777588,1,1,0.0,0,0,nan,3684
1,72381.0,3,2,2,8,84,0.652304887772,1,137,13.6642335766,1,139,659.636431945,3685
2,70904.0,3,2,2,8,74,0.650891065598,1,137,17.0364963504,1,139,1124.37365822,3686
3,0.0,3,2,2,8,-1,0.0825510025024,1,1,0.0,0,0,nan,3687
1,72378.0,3,2,2,9,78,0.675343990326,1,137,12.0875912409,1,139,421.35991842,3688
2,0.0,3,2,2,9,-1,0.0831291675568,1,1,0.0,0,0,nan,3689
3,0.0,3,2,2,9,-1,0.0868279933929,1,1,0.0,0,0,nan,3690
1,72536.5,3,2,3,0,90,0.650194883347,1,137,13.802919708,0,139,662.600579648,3691
2,0.0,3,2,3,0,-1,0.101630926132,1,1,0.0,0,0,nan,3692
3,0.0,3,2,3,0,-1,0.0867929458618,1,1,0.0,0,0,nan,3693
1,72392.5,3,2,3,1,90,0.653429031372,1,137,12.8905109489,0,139,542.480571061,3694
2,0.0,3,2,3,1,-1,0.0955119132996,1,1,0.0,0,0,nan,3695
3,0.0,3,2,3,1,-1,0.0813539028168,1,1,0.0,0,0,nan,3696
1,72355.5,3,2,3,2,81,0.647752046585,1,137,12.6277372263,0,139,523.088342636,3697
2,0.0,3,2,3,2,-1,0.0847218036652,1,1,0.0,0,0,nan,3698
3,0.0,3,2,3,2,-1,0.100373983383,1,1,0.0,0,0,nan,3699
1,72331.5,3,2,3,3,83,0.652383089066,1,137,12.8832116788,1,139,628.309789609,3700
2,0.0,3,2,3,3,-1,0.0789198875427,1,1,0.0,0,0,nan,3701
3,0.0,3,2,3,3,-1,0.0851550102234,1,1,0.0,0,0,nan,3702
1,72378.0,3,2,3,4,79,0.663017988205,1,137,13.7372262774,1,139,678.518677544,3703
2,0.0,3,2,3,4,-1,0.0784928798676,1,1,0.0,0,0,nan,3704
3,0.0,3,2,3,4,-1,0.0837450027466,1,1,0.0,0,0,nan,3705
1,72272.0,3,2,3,5,76,0.655149936676,1,137,13.4379562044,1,139,633.924431086,3706
2,0.0,3,2,3,5,-1,0.0978231430054,1,1,0.0,0,0,nan,3707
3,0.0,3,2,3,5,-1,0.0840821266174,1,1,0.0,0,0,nan,3708
1,72323.5,3,2,3,6,79,0.651093006134,1,137,12.3357664234,1,139,525.018784886,3709
2,0.0,3,2,3,6,-1,0.103708982468,1,1,0.0,0,0,nan,3710
3,0.0,3,2,3,6,-1,0.0827178955078,1,1,0.0,0,0,nan,3711
1,72287.5,3,2,3,7,100,0.651994943619,1,137,13.9270072993,1,139,746.465221125,3712
2,0.0,3,2,3,7,-1,0.081218957901,1,1,0.0,0,0,nan,3713
3,0.0,3,2,3,7,-1,0.097069978714,1,1,0.0,0,0,nan,3714
1,72247.0,3,2,3,8,63,0.658624887466,1,137,13.3795620438,1,139,640.604873336,3715
2,0.0,3,2,3,8,-1,0.0834519863129,1,1,0.0,0,0,nan,3716
3,0.0,3,2,3,8,-1,0.0821261405945,1,1,0.0,0,0,nan,3717
1,72364.0,3,2,3,9,78,0.662332057953,1,137,12.6642335766,1,139,534.533490769,3718
2,0.0,3,2,3,9,-1,0.0797770023346,1,1,0.0,0,0,nan,3719
3,0.0,3,2,3,9,-1,0.0812549591064,1,1,0.0,0,0,nan,3720
1,72476.0,3,2,4,0,94,0.650629997253,1,137,12.795620438,1,139,535.531451267,3721
2,0.0,3,2,4,0,-1,0.103525876999,1,1,0.0,0,0,nan,3722
3,0.0,3,2,4,0,-1,0.085284948349,1,1,0.0,0,0,nan,3723
1,72431.5,3,2,4,1,77,0.652235984802,1,137,12.8759124088,1,139,534.918312581,3724
2,0.0,3,2,4,1,-1,0.0921061038971,1,1,0.0,0,0,nan,3725
3,0.0,3,2,4,1,-1,0.0894877910614,1,1,0.0,0,0,nan,3726
1,72388.5,3,2,4,2,84,0.652830123901,1,137,13.8905109489,1,139,739.333512237,3727
2,0.0,3,2,4,2,-1,0.0843458175659,1,1,0.0,0,0,nan,3728
3,0.0,3,2,4,2,-1,0.0989608764648,1,1,0.0,0,0,nan,3729
1,72385.0,3,2,4,3,90,0.65022110939,1,137,12.6569343066,1,139,621.079969944,3730
2,0.0,3,2,4,3,-1,0.0876169204712,1,1,0.0,0,0,nan,3731
3,0.0,3,2,4,3,-1,0.0824670791626,1,1,0.0,0,0,nan,3732
1,72303.0,3,2,4,4,79,0.667335033417,1,137,12.102189781,1,139,510.563009875,3733
2,0.0,3,2,4,4,-1,0.100129127502,1,1,0.0,0,0,nan,3734
3,70892.0,3,2,4,4,72,0.631622076035,1,137,17.2335766423,1,139,1132.06268785,3735
1,72824.0,3,2,4,5,91,0.670743942261,1,137,13.9927007299,1,139,753.110240447,3736
2,70869.0,3,2,4,5,61,0.61691904068,1,137,15.4525547445,1,139,911.264276514,3737
3,0.0,3,2,4,5,-1,0.0825181007385,1,1,0.0,0,0,nan,3738
1,72377.0,3,2,4,6,81,0.670341968536,1,137,12.897810219,0,139,623.754186346,3739
2,0.0,3,2,4,6,-1,0.0933310985565,1,1,0.0,0,0,nan,3740
3,0.0,3,2,4,6,-1,0.081102848053,1,1,0.0,0,0,nan,3741
1,72343.0,3,2,4,7,82,0.653095960617,0,137,12.4452554745,0,139,496.881172177,3742
2,0.0,3,2,4,7,-1,0.0987980365753,1,1,0.0,0,0,nan,3743
3,0.0,3,2,4,7,-1,0.0885360240936,1,1,0.0,0,0,nan,3744
1,72413.5,3,2,4,8,84,0.649796009064,1,137,13.2554744526,1,139,627.441605839,3745
2,0.0,3,2,4,8,-1,0.0808618068695,1,1,0.0,0,0,nan,3746
3,0.0,3,2,4,8,-1,0.100346088409,1,1,0.0,0,0,nan,3747
1,72383.5,3,2,4,9,85,0.649569034576,1,137,13.2773722628,1,139,637.716616574,3748
2,0.0,3,2,4,9,-1,0.0862681865692,1,1,0.0,0,0,nan,3749
3,0.0,3,2,4,9,-1,0.101287126541,1,1,0.0,0,0,nan,3750
1,72298.0,3,2,5,0,87,0.654801130295,1,137,12.4306569343,1,139,508.188170889,3751
2,0.0,3,2,5,0,-1,0.0880739688873,1,1,0.0,0,0,nan,3752
3,0.0,3,2,5,0,-1,0.0797441005707,1,1,0.0,0,0,nan,3753
1,72340.0,3,2,5,1,79,0.666737794876,1,137,11.598540146,1,139,399.19793903,3754
2,0.0,3,2,5,1,-1,0.0796520709991,1,1,0.0,0,0,nan,3755
3,70878.0,3,2,5,1,71,0.631932973862,1,137,15.8467153285,1,139,922.660154573,3756
1,72350.0,3,2,5,2,82,0.668594121933,1,137,13.6131386861,1,139,737.812473164,3757
2,0.0,3,2,5,2,-1,0.0822169780731,1,1,0.0,0,0,nan,3758
3,0.0,3,2,5,2,-1,0.0856359004974,1,1,0.0,0,0,nan,3759
1,72214.5,3,2,5,3,92,0.651021003723,1,137,13.6861313869,1,139,737.363997424,3760
2,70914.5,3,2,5,3,68,0.638132095337,1,137,16.5839416058,1,139,1039.42121082,3761
3,0.0,3,2,5,3,-1,0.0834548473358,1,1,0.0,0,0,nan,3762
1,72294.0,3,2,5,4,87,0.652050971985,1,137,13.503649635,0,139,655.693001288,3763
2,0.0,3,2,5,4,-1,0.104155063629,1,1,0.0,0,0,nan,3764
3,0.0,3,2,5,4,-1,0.0802888870239,1,1,0.0,0,0,nan,3765
1,72319.5,3,2,5,5,90,0.651057958603,1,137,12.6788321168,0,139,614.940210391,3766
2,0.0,3,2,5,5,-1,0.09632396698,1,1,0.0,0,0,nan,3767
3,0.0,3,2,5,5,-1,0.0825572013855,1,1,0.0,0,0,nan,3768
1,72455.0,3,2,5,6,92,0.651317834854,1,137,13.3430656934,1,139,646.006440532,3769
2,0.0,3,2,5,6,-1,0.0870320796967,1,1,0.0,0,0,nan,3770
3,0.0,3,2,5,6,-1,0.0958909988403,1,1,0.0,0,0,nan,3771
1,72364.0,3,2,5,7,94,0.655874013901,1,137,13.3722627737,1,139,632.220695578,3772
2,0.0,3,2,5,7,-1,0.0871689319611,1,1,0.0,0,0,nan,3773
3,0.0,3,2,5,7,-1,0.0810379981995,1,1,0.0,0,0,nan,3774
1,72402.0,3,2,5,8,77,0.670513153076,1,137,13.2262773723,0,139,544.617539717,3775
2,0.0,3,2,5,8,-1,0.079717874527,1,1,0.0,0,0,nan,3776
3,0.0,3,2,5,8,-1,0.0814127922058,1,1,0.0,0,0,nan,3777
1,72438.5,3,2,5,9,84,0.649456977844,1,137,13.5547445255,1,139,645.204701589,3778
2,0.0,3,2,5,9,-1,0.0952699184418,1,1,0.0,0,0,nan,3779
3,0.0,3,2,5,9,-1,0.0861270427704,1,1,0.0,0,0,nan,3780
1,72447.0,3,3,0,0,91,0.650871992111,1,137,13.2700729927,1,139,544.389759553,3781
2,0.0,3,3,0,0,-1,0.0995230674744,1,1,0.0,0,0,nan,3782
3,0.0,3,3,0,0,-1,0.083820104599,1,1,0.0,0,0,nan,3783
1,72367.0,3,3,0,1,84,0.648686885834,1,137,13.0948905109,1,139,559.321811936,3784
2,0.0,3,3,0,1,-1,0.0830099582672,1,1,0.0,0,0,nan,3785
3,0.0,3,3,0,1,-1,0.0973241329193,1,1,0.0,0,0,nan,3786
1,72308.5,3,3,0,2,78,0.645787000656,1,137,12.3503649635,1,139,528.111635895,3787
2,0.0,3,3,0,2,-1,0.0901999473572,1,1,0.0,0,0,nan,3788
3,0.0,3,3,0,2,-1,0.0839018821716,1,1,0.0,0,0,nan,3789
1,72830.0,3,3,0,3,85,0.657303094864,1,137,13.4233576642,1,139,727.937097467,3790
2,0.0,3,3,0,3,-1,0.0872638225555,1,1,0.0,0,0,nan,3791
3,70900.5,3,3,0,3,63,0.645555019379,1,137,16.2919708029,1,139,955.605302705,3792
1,72280.5,3,3,0,4,71,0.667592048645,1,137,14.2700729927,1,139,757.977994848,3793
2,0.0,3,3,0,4,-1,0.0850329399109,1,1,0.0,0,0,nan,3794
3,0.0,3,3,0,4,-1,0.0893008708954,1,1,0.0,0,0,nan,3795
1,72284.5,3,3,0,5,67,0.650367021561,1,137,12.3211678832,0,139,506.925504508,3796
2,0.0,3,3,0,5,-1,0.102056980133,1,1,0.0,0,0,nan,3797
3,0.0,3,3,0,5,-1,0.086935043335,1,1,0.0,0,0,nan,3798
1,72396.5,3,3,0,6,76,0.647128105164,1,137,12.9927007299,0,139,547.75729927,3799
2,0.0,3,3,0,6,-1,0.0971899032593,1,1,0.0,0,0,nan,3800
3,70889.0,3,3,0,6,65,0.624848842621,1,137,15.5328467153,1,139,927.03016316,3801
1,72369.5,3,3,0,7,77,0.651049137115,1,137,13.503649635,0,139,663.060648347,3802
2,0.0,3,3,0,7,-1,0.099200963974,1,1,0.0,0,0,nan,3803
3,0.0,3,3,0,7,-1,0.0869750976562,1,1,0.0,0,0,nan,3804
1,72439.5,3,3,0,8,79,0.64709687233,1,137,12.9343065693,1,139,546.091240876,3805
2,0.0,3,3,0,8,-1,0.0861859321594,1,1,0.0,0,0,nan,3806
3,0.0,3,3,0,8,-1,0.0971059799194,1,1,0.0,0,0,nan,3807
1,72430.0,3,3,0,9,80,0.644006967545,1,137,13.3649635036,0,139,649.9834693,3808
2,0.0,3,3,0,9,-1,0.0801610946655,1,1,0.0,0,0,nan,3809
3,0.0,3,3,0,9,-1,0.0981390476227,1,1,0.0,0,0,nan,3810
1,72511.0,3,3,1,0,82,0.645488023758,1,137,14.0291970803,1,139,653.572670674,3811
2,0.0,3,3,1,0,-1,0.0858418941498,1,1,0.0,0,0,nan,3812
3,0.0,3,3,1,0,-1,0.0922281742096,1,1,0.0,0,0,nan,3813
1,72493.0,3,3,1,1,99,0.649191856384,1,137,13.9197080292,1,139,659.206741091,3814
2,0.0,3,3,1,1,-1,0.0988328456879,1,1,0.0,0,0,nan,3815
3,0.0,3,3,1,1,-1,0.0879790782928,1,1,0.0,0,0,nan,3816
1,72463.5,3,3,1,2,88,0.653366088867,1,137,13.7591240876,1,139,648.272434521,3817
2,70890.0,3,3,1,2,71,0.65029501915,1,137,15.700729927,1,139,902.211249463,3818
3,0.0,3,3,1,2,-1,0.0871098041534,1,1,0.0,0,0,nan,3819
1,72517.0,3,3,1,3,89,0.645997047424,1,137,12.897810219,1,139,567.136539287,3820
2,0.0,3,3,1,3,-1,0.10530591011,1,1,0.0,0,0,nan,3821
3,0.0,3,3,1,3,-1,0.0811579227448,1,1,0.0,0,0,nan,3822
1,72649.0,3,3,1,4,83,0.646724939346,1,137,14.0072992701,1,139,744.580828682,3823
2,0.0,3,3,1,4,-1,0.079509973526,1,1,0.0,0,0,nan,3824
3,0.0,3,3,1,4,-1,0.0991749763489,1,1,0.0,0,0,nan,3825
1,72438.5,3,3,1,5,88,0.652415037155,1,137,13.3138686131,1,139,626.099291541,3826
2,0.0,3,3,1,5,-1,0.0874850749969,1,1,0.0,0,0,nan,3827
3,0.0,3,3,1,5,-1,0.101068019867,1,1,0.0,0,0,nan,3828
1,72418.5,3,3,1,6,77,0.649003982544,1,137,13.9197080292,1,139,753.853799914,3829
2,71821.0,3,3,1,6,69,0.620540857315,1,137,17.8248175182,1,139,1079.6749678,3830
3,0.0,3,3,1,6,-1,0.0884890556335,1,1,0.0,0,0,nan,3831
1,72374.0,3,3,1,7,79,0.665549039841,1,137,14.503649635,1,139,751.869471876,3832
2,0.0,3,3,1,7,-1,0.0805740356445,1,1,0.0,0,0,nan,3833
3,0.0,3,3,1,7,-1,0.080512046814,1,1,0.0,0,0,nan,3834
1,72306.5,3,3,1,8,93,0.647776842117,1,137,12.5401459854,1,139,523.941391155,3835
2,0.0,3,3,1,8,-1,0.102882146835,1,1,0.0,0,0,nan,3836
3,0.0,3,3,1,8,-1,0.0838351249695,1,1,0.0,0,0,nan,3837
1,72421.5,3,3,1,9,90,0.652806043625,1,137,13.7737226277,1,139,645.338127952,3838
2,0.0,3,3,1,9,-1,0.0996301174164,1,1,0.0,0,0,nan,3839
3,0.0,3,3,1,9,-1,0.0891318321228,1,1,0.0,0,0,nan,3840
1,72405.5,3,3,2,0,89,0.646013975143,1,137,13.6715328467,1,139,651.001610133,3841
2,0.0,3,3,2,0,-1,0.0779888629913,1,1,0.0,0,0,nan,3842
3,0.0,3,3,2,0,-1,0.098160982132,1,1,0.0,0,0,nan,3843
1,72323.0,3,3,2,1,92,0.649745941162,0,137,13.5401459854,0,139,628.750214684,3844
2,0.0,3,3,2,1,-1,0.0837268829346,1,1,0.0,0,0,nan,3845
3,0.0,3,3,2,1,-1,0.0969948768616,1,1,0.0,0,0,nan,3846
1,72302.0,3,3,2,2,87,0.649791955948,1,137,12.3138686131,0,139,513.77576213,3847
2,0.0,3,3,2,2,-1,0.0833508968353,1,1,0.0,0,0,nan,3848
3,0.0,3,3,2,2,-1,0.0900659561157,1,1,0.0,0,0,nan,3849
1,72520.5,3,3,2,3,77,0.645603895187,1,137,13.3795620438,1,139,637.516638042,3850
2,0.0,3,3,2,3,-1,0.0913519859314,1,1,0.0,0,0,nan,3851
3,0.0,3,3,2,3,-1,0.0822339057922,1,1,0.0,0,0,nan,3852
1,72411.5,3,3,2,4,83,0.649732112885,1,137,13.7372262774,1,139,645.298089309,3853
2,0.0,3,3,2,4,-1,0.0991859436035,1,1,0.0,0,0,nan,3854
3,0.0,3,3,2,4,-1,0.0805909633636,1,1,0.0,0,0,nan,3855
1,72431.5,3,3,2,5,86,0.644113063812,1,137,13.5693430657,1,139,634.364641477,3856
2,0.0,3,3,2,5,-1,0.0846059322357,1,1,0.0,0,0,nan,3857
3,0.0,3,3,2,5,-1,0.0957129001617,1,1,0.0,0,0,nan,3858
1,72265.0,3,3,2,6,89,0.643776893616,1,137,12.6569343066,1,139,606.829969944,3859
2,0.0,3,3,2,6,-1,0.0837750434875,1,1,0.0,0,0,nan,3860
3,0.0,3,3,2,6,-1,0.0854630470276,1,1,0.0,0,0,nan,3861
1,72358.0,3,3,2,7,84,0.664861917496,1,137,14.1313868613,1,139,754.409081151,3862
2,0.0,3,3,2,7,-1,0.0779478549957,1,1,0.0,0,0,nan,3863
3,0.0,3,3,2,7,-1,0.0859460830688,1,1,0.0,0,0,nan,3864
1,72572.0,3,3,2,8,81,0.648962020874,1,137,13.0656934307,1,139,635.826534994,3865
2,70897.0,3,3,2,8,59,0.633144140244,1,137,16.5474452555,1,139,1025.0289824,3866
3,0.0,3,3,2,8,-1,0.0801990032196,1,1,0.0,0,0,nan,3867
1,72466.5,3,3,2,9,89,0.66973900795,1,137,14.0291970803,0,139,668.631494204,3868
2,0.0,3,3,2,9,-1,0.083114862442,1,1,0.0,0,0,nan,3869
3,0.0,3,3,2,9,-1,0.0813479423523,1,1,0.0,0,0,nan,3870
1,72476.0,3,3,3,0,87,0.646201133728,1,137,13.7664233577,1,139,648.474452555,3871
2,0.0,3,3,3,0,-1,0.101735115051,1,1,0.0,0,0,nan,3872
3,0.0,3,3,3,0,-1,0.0811388492584,1,1,0.0,0,0,nan,3873
1,72389.0,3,3,3,1,75,0.649398088455,0,137,14.299270073,1,139,764.873014169,3874
2,0.0,3,3,3,1,-1,0.101834058762,1,1,0.0,0,0,nan,3875
3,0.0,3,3,3,1,-1,0.0817589759827,1,1,0.0,0,0,nan,3876
1,72331.5,3,3,3,2,96,0.654753923416,0,137,13.197080292,1,139,639.027050236,3877
2,71095.8,3,3,3,2,65,0.628823041916,1,137,17.503649635,1,139,1126.66358952,3878
3,0.0,3,3,3,2,-1,0.0825128555298,1,1,0.0,0,0,nan,3879
1,72369.5,3,3,3,3,77,0.661375045776,1,137,11.8759124088,1,139,408.565371404,3880
2,0.0,3,3,3,3,-1,0.0868949890137,1,1,0.0,0,0,nan,3881
3,0.0,3,3,3,3,-1,0.0881690979004,1,1,0.0,0,0,nan,3882
1,72412.5,3,3,3,4,86,0.642802000046,1,137,14.4306569343,1,139,751.055817948,3883
2,0.0,3,3,3,4,-1,0.100077152252,1,1,0.0,0,0,nan,3884
3,0.0,3,3,3,4,-1,0.084596157074,1,1,0.0,0,0,nan,3885
1,72498.0,3,3,3,5,85,0.652390956879,1,137,13.4233576642,0,139,576.201803349,3886
2,70951.5,3,3,3,5,73,0.653573989868,1,137,17.0729927007,1,139,1039.27404465,3887
3,0.0,3,3,3,5,-1,0.0833330154419,1,1,0.0,0,0,nan,3888
1,72360.0,3,3,3,6,76,0.647904157639,1,137,14.4306569343,1,139,748.644053242,3889
2,0.0,3,3,3,6,-1,0.103618144989,1,1,0.0,0,0,nan,3890
3,0.0,3,3,3,6,-1,0.0832159519196,1,1,0.0,0,0,nan,3891
1,72433.5,3,3,3,7,88,0.655653953552,1,137,13.3795620438,0,139,545.340167454,3892
2,0.0,3,3,3,7,-1,0.083957195282,1,1,0.0,0,0,nan,3893
3,0.0,3,3,3,7,-1,0.0962319374084,1,1,0.0,0,0,nan,3894
1,72406.0,3,3,3,8,88,0.648902177811,1,137,12.9854014599,0,139,553.073314727,3895
2,0.0,3,3,3,8,-1,0.0820691585541,1,1,0.0,0,0,nan,3896
3,0.0,3,3,3,8,-1,0.101701974869,1,1,0.0,0,0,nan,3897
1,72410.5,3,3,3,9,80,0.64790391922,1,137,13.2627737226,1,139,657.474559897,3898
2,0.0,3,3,3,9,-1,0.0888049602509,1,1,0.0,0,0,nan,3899
3,70963.0,3,3,3,9,84,0.615761995316,1,137,16.5182481752,1,139,1019.22209103,3900
1,72382.5,3,3,4,0,80,0.667994976044,1,137,12.4087591241,0,139,526.816981537,3901
2,0.0,3,3,4,0,-1,0.0844609737396,1,1,0.0,0,0,nan,3902
3,0.0,3,3,4,0,-1,0.085177898407,1,1,0.0,0,0,nan,3903
1,72727.0,3,3,4,1,83,0.672165870667,1,137,13.7445255474,1,139,643.926899957,3904
2,0.0,3,3,4,1,-1,0.0879819393158,1,1,0.0,0,0,nan,3905
3,0.0,3,3,4,1,-1,0.0868508815765,1,1,0.0,0,0,nan,3906
1,72575.0,3,3,4,2,89,0.646645069122,1,137,13.0072992701,1,139,454.095534564,3907
2,0.0,3,3,4,2,-1,0.0952429771423,1,1,0.0,0,0,nan,3908
3,71055.9,3,3,4,2,65,0.630362033844,1,137,17.6569343066,1,139,1149.87408759,3909
1,72377.0,3,3,4,3,85,0.656022071838,1,137,13.2846715328,1,139,613.513954487,3910
2,0.0,3,3,4,3,-1,0.0986039638519,1,1,0.0,0,0,nan,3911
3,0.0,3,3,4,3,-1,0.0831339359283,1,1,0.0,0,0,nan,3912
1,72469.0,3,3,4,4,83,0.646699905396,1,137,14.7372262774,0,139,683.12161872,3913
2,0.0,3,3,4,4,-1,0.0978779792786,1,1,0.0,0,0,nan,3914
3,0.0,3,3,4,4,-1,0.0845589637756,1,1,0.0,0,0,nan,3915
1,72343.0,3,3,4,5,90,0.645895004272,1,137,13.9781021898,0,139,721.006869901,3916
2,0.0,3,3,4,5,-1,0.0862190723419,1,1,0.0,0,0,nan,3917
3,0.0,3,3,4,5,-1,0.0975201129913,1,1,0.0,0,0,nan,3918
1,72412.5,3,3,4,6,95,0.64249587059,0,137,13.6569343066,0,139,654.506440532,3919
2,0.0,3,3,4,6,-1,0.0880119800568,1,1,0.0,0,0,nan,3920
3,0.0,3,3,4,6,-1,0.0882301330566,1,1,0.0,0,0,nan,3921
1,72483.5,3,3,4,7,92,0.661724090576,1,137,13.7372262774,1,139,633.709854015,3922
2,0.0,3,3,4,7,-1,0.0835628509521,1,1,0.0,0,0,nan,3923
3,0.0,3,3,4,7,-1,0.0820829868317,1,1,0.0,0,0,nan,3924
1,72379.0,3,3,4,8,94,0.64269900322,1,137,14.3211678832,1,139,740.028445685,3925
2,0.0,3,3,4,8,-1,0.103751897812,1,1,0.0,0,0,nan,3926
3,0.0,3,3,4,8,-1,0.0834889411926,1,1,0.0,0,0,nan,3927
1,72389.0,3,3,4,9,86,0.650129079819,1,137,13.2481751825,1,139,539.055603263,3928
2,0.0,3,3,4,9,-1,0.103785037994,1,1,0.0,0,0,nan,3929
3,0.0,3,3,4,9,-1,0.086746931076,1,1,0.0,0,0,nan,3930
1,72404.5,3,3,5,0,90,0.640883207321,1,137,12.8175182482,1,139,524.620867325,3931
2,0.0,3,3,5,0,-1,0.0808098316193,1,1,0.0,0,0,nan,3932
3,0.0,3,3,5,0,-1,0.0953001976013,1,1,0.0,0,0,nan,3933
1,72426.0,3,3,5,1,90,0.650975942612,1,137,14.8394160584,0,139,863.341670245,3934
2,0.0,3,3,5,1,-1,0.0823569297791,1,1,0.0,0,0,nan,3935
3,0.0,3,3,5,1,-1,0.0811839103699,1,1,0.0,0,0,nan,3936
1,72432.5,3,3,5,2,92,0.659708976746,1,137,12.7883211679,1,139,528.682803778,3937
2,0.0,3,3,5,2,-1,0.0801911354065,1,1,0.0,0,0,nan,3938
3,0.0,3,3,5,2,-1,0.0847578048706,1,1,0.0,0,0,nan,3939
1,72452.5,3,3,5,3,85,0.653433084488,1,137,13.5328467153,0,139,647.147810219,3940
2,0.0,3,3,5,3,-1,0.0956339836121,1,1,0.0,0,0,nan,3941
3,0.0,3,3,5,3,-1,0.0837061405182,1,1,0.0,0,0,nan,3942
1,72283.0,3,3,5,4,88,0.645639181137,1,137,12.0875912409,1,139,514.904036067,3943
2,0.0,3,3,5,4,-1,0.0973098278046,1,1,0.0,0,0,nan,3944
3,0.0,3,3,5,4,-1,0.0864329338074,1,1,0.0,0,0,nan,3945
1,72329.5,3,3,5,5,91,0.646594047546,1,137,12.7518248175,1,139,531.129132675,3946
2,0.0,3,3,5,5,-1,0.0816071033478,1,1,0.0,0,0,nan,3947
3,0.0,3,3,5,5,-1,0.0939860343933,1,1,0.0,0,0,nan,3948
1,72394.0,3,3,5,6,87,0.651582956314,1,137,13.7226277372,1,139,573.81955775,3949
2,0.0,3,3,5,6,-1,0.0875301361084,1,1,0.0,0,0,nan,3950
3,70944.5,3,3,5,6,78,0.667673826218,1,137,16.7153284672,1,139,947.278660369,3951
1,72449.5,3,3,5,7,95,0.823658943176,1,137,13.1532846715,1,139,552.307213396,3952
2,0.0,3,3,5,7,-1,0.0808720588684,1,1,0.0,0,0,nan,3953
3,0.0,3,3,5,7,-1,0.0829880237579,1,1,0.0,0,0,nan,3954
1,72378.5,3,3,5,8,91,0.650459051132,1,137,13.7226277372,1,139,645.010734221,3955
2,0.0,3,3,5,8,-1,0.0976850986481,1,1,0.0,0,0,nan,3956
3,0.0,3,3,5,8,-1,0.0878551006317,1,1,0.0,0,0,nan,3957
1,72424.5,3,3,5,9,91,0.655915021896,1,137,14.7518248175,1,139,777.173250322,3958
2,0.0,3,3,5,9,-1,0.0972239971161,1,1,0.0,0,0,nan,3959
3,0.0,3,3,5,9,-1,0.0803551673889,1,1,0.0,0,0,nan,3960
1,72453.0,3,4,0,0,75,0.650722026825,1,137,14.7518248175,1,139,763.437956204,3961
2,0.0,3,4,0,0,-1,0.0867068767548,1,1,0.0,0,0,nan,3962
3,0.0,3,4,0,0,-1,0.0987889766693,1,1,0.0,0,0,nan,3963
1,72285.0,3,4,0,1,88,0.644096136093,1,137,12.8394160584,1,139,545.415199657,3964
2,0.0,3,4,0,1,-1,0.0840518474579,1,1,0.0,0,0,nan,3965
