method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1,72691.5,0,5,4,4,82,0.650429010391,1,137,14.8175182482,1,139,790.959102619,1033
2,70961.5,0,5,4,4,61,0.623512029648,1,137,16.9343065693,1,139,1042.29712323,1034
3,71855.8,0,5,4,4,76,0.630239009857,1,137,16.897810219,1,139,1056.34242164,1035
1,72517.0,0,5,4,5,77,0.664666175842,1,137,15.503649635,1,139,871.295942465,1036
2,71779.5,0,5,4,5,80,0.620132923126,1,137,17.204379562,1,139,1075.5902748,1037
3,0.0,0,5,4,5,-1,0.0875120162964,1,1,0.0,0,0,nan,1038
1,72422.0,0,5,4,6,84,0.657347917557,1,137,13.9562043796,0,139,659.159832546,1039
2,0.0,0,5,4,6,-1,0.082526922226,1,1,0.0,0,0,nan,1040
3,0.0,0,5,4,6,-1,0.0813460350037,1,1,0.0,0,0,nan,1041
1,72538.0,0,5,4,7,83,0.650425195694,1,137,14.3138686131,0,139,753.7169386,1042
2,0.0,0,5,4,7,-1,0.0983180999756,1,1,0.0,0,0,nan,1043
3,0.0,0,5,4,7,-1,0.0837421417236,1,1,0.0,0,0,nan,1044
1,72514.5,0,5,4,8,86,0.642356872559,1,137,14.3138686131,1,139,765.437526836,1045
2,0.0,0,5,4,8,-1,0.101418972015,1,1,0.0,0,0,nan,1046
3,0.0,0,5,4,8,-1,0.0883839130402,1,1,0.0,0,0,nan,1047
1,72317.0,0,5,4,9,72,0.647954940796,1,137,14.4598540146,1,139,736.382567626,1048
2,0.0,0,5,4,9,-1,0.0787649154663,1,1,0.0,0,0,nan,1049
3,0.0,0,5,4,9,-1,0.0952169895172,1,1,0.0,0,0,nan,1050
1,72820.5,0,5,5,0,81,0.643862962723,1,137,14.4306569343,1,139,692.644053242,1051
2,0.0,0,5,5,0,-1,0.0816340446472,1,1,0.0,0,0,nan,1052
3,71115.8,0,5,5,0,73,0.640014886856,1,137,16.3868613139,1,139,1006.81247316,1053
1,72403.0,0,5,5,1,81,0.650124073029,1,137,14.3868613139,1,139,748.371296694,1054
2,0.0,0,5,5,1,-1,0.08393907547,1,1,0.0,0,0,nan,1055
3,70955.5,0,5,5,1,71,0.639245033264,1,137,17.5182481752,1,139,1150.78091456,1056
1,72279.0,0,5,5,2,89,0.639927148819,1,137,14.3868613139,1,139,761.591884929,1057
2,0.0,0,5,5,2,-1,0.0871210098267,1,1,0.0,0,0,nan,1058
3,0.0,0,5,5,2,-1,0.100471973419,1,1,0.0,0,0,nan,1059
1,72330.0,0,5,5,3,79,0.650063991547,1,137,12.6642335766,0,139,529.033490769,1060
2,0.0,0,5,5,3,-1,0.0909600257874,1,1,0.0,0,0,nan,1061
3,0.0,0,5,5,3,-1,0.0834300518036,1,1,0.0,0,0,nan,1062
1,72421.5,0,5,5,4,78,0.645907878876,1,137,13.0948905109,1,139,532.351223701,1063
2,70994.0,0,5,5,4,69,0.63769197464,1,137,15.7153284672,1,139,912.999248605,1064
3,0.0,0,5,5,4,-1,0.0904951095581,1,1,0.0,0,0,nan,1065
1,72372.0,0,5,5,5,77,0.678169965744,1,137,13.3357664234,1,139,631.621726063,1066
2,0.0,0,5,5,5,-1,0.0895099639893,1,1,0.0,0,0,nan,1067
3,0.0,0,5,5,5,-1,0.0799090862274,1,1,0.0,0,0,nan,1068
1,72295.5,0,5,5,6,78,0.651678085327,1,137,13.7445255474,0,139,727.544547016,1069
2,0.0,0,5,5,6,-1,0.0962870121002,1,1,0.0,0,0,nan,1070
3,0.0,0,5,5,6,-1,0.0809700489044,1,1,0.0,0,0,nan,1071
1,72473.5,0,5,5,7,89,0.642599821091,1,137,14.1532846715,1,139,675.116036926,1072
2,0.0,0,5,5,7,-1,0.109404087067,1,1,0.0,0,0,nan,1073
3,0.0,0,5,5,7,-1,0.0888259410858,1,1,0.0,0,0,nan,1074
1,72454.5,0,5,5,8,88,0.658377170563,1,137,13.0145985401,1,139,528.970373551,1075
2,0.0,0,5,5,8,-1,0.0905978679657,1,1,0.0,0,0,nan,1076
3,0.0,0,5,5,8,-1,0.100558996201,1,1,0.0,0,0,nan,1077
1,72687.0,0,5,5,9,78,0.643285989761,1,137,12.6204379562,1,139,541.678402748,1078
2,0.0,0,5,5,9,-1,0.0823509693146,1,1,0.0,0,0,nan,1079
3,0.0,0,5,5,9,-1,0.0861737728119,1,1,0.0,0,0,nan,1080
1,72295.0,1,0,0,0,74,0.671019077301,1,137,12.9270072993,1,139,624.729927007,1081
2,0.0,1,0,0,0,-1,0.0812017917633,1,1,0.0,0,0,nan,1082
3,70820.0,1,0,0,0,44,0.629170894623,1,137,15.496350365,1,139,933.648883641,1083
1,72341.0,1,0,0,1,67,0.676611185074,1,137,12.4379562044,0,139,535.203842851,1084
2,0.0,1,0,0,1,-1,0.0874381065369,1,1,0.0,0,0,nan,1085
3,0.0,1,0,0,1,-1,0.0823910236359,1,1,0.0,0,0,nan,1086
1,72328.0,1,0,0,2,77,0.656227111816,1,137,13.2627737226,1,139,640.092206956,1087
2,70820.0,1,0,0,2,50,0.646771907806,1,137,15.496350365,1,139,933.237118935,1088
3,0.0,1,0,0,2,-1,0.0837829113007,1,1,0.0,0,0,nan,1089
1,72247.0,1,0,0,3,65,0.679121017456,1,137,12.2189781022,1,139,534.275225419,1090
2,70821.5,1,0,0,3,53,0.631758928299,1,137,15.4817518248,1,139,934.236796909,1091
3,70831.0,1,0,0,3,40,0.655939102173,1,137,15.4233576642,1,139,931.025332761,1092
1,72343.5,1,0,0,4,85,0.656566143036,1,137,12.8467153285,1,139,629.130742808,1093
2,70835.0,1,0,0,4,52,0.632014036179,1,137,15.1240875912,1,139,832.933018463,1094
3,70828.0,1,0,0,4,62,0.642270088196,1,137,15.8102189781,1,139,935.640188922,1095
1,72322.5,1,0,0,5,64,0.678272008896,1,137,12.1313868613,1,139,521.159081151,1096
2,70843.0,1,0,0,5,56,0.62650513649,1,137,16.0218978102,1,139,1035.55098755,1097
3,70839.0,1,0,0,5,56,0.66019487381,1,137,16.1094890511,1,139,1024.862924,1098
1,72293.5,1,0,0,6,68,0.656704902649,1,137,12.9124087591,1,139,625.639330185,1099
2,0.0,1,0,0,6,-1,0.0869178771973,1,1,0.0,0,0,nan,1100
3,70820.0,1,0,0,6,52,0.632939100266,1,137,15.299270073,1,139,926.578896522,1101
1,72263.5,1,0,0,7,78,0.679498195648,1,137,11.4087591241,1,139,408.934628596,1102
2,0.0,1,0,0,7,-1,0.08411693573,1,1,0.0,0,0,nan,1103
3,70826.0,1,0,0,7,45,0.635354042053,1,137,15.598540146,1,139,933.594997853,1104
1,72248.0,1,0,0,8,58,0.678734779358,1,137,13.0583941606,1,139,637.261270932,1105
2,70821.0,1,0,0,8,57,0.63569688797,1,137,15.4306569343,1,139,938.702876771,1106
3,70831.5,1,0,0,8,49,0.660890817642,1,137,15.6204379562,1,139,934.796049807,1107
1,72234.0,1,0,0,9,72,0.660136938095,1,137,13.8832116788,0,139,741.986260198,1108
2,70820.0,1,0,0,9,54,0.63724899292,1,137,15.1824817518,1,139,915.532632031,1109
3,0.0,1,0,0,9,-1,0.0799639225006,1,1,0.0,0,0,nan,1110
1,72343.0,1,0,1,0,77,0.660727024078,1,137,14.6277372263,0,139,842.42657793,1111
2,70828.0,1,0,1,0,56,0.648952960968,1,137,15.3284671533,1,139,923.457492486,1112
3,70827.0,1,0,1,0,60,0.629898071289,1,137,15.6496350365,1,139,931.773400601,1113
1,72200.0,1,0,1,1,68,0.679625034332,1,137,12.0510948905,1,139,512.151781881,1114
2,0.0,1,0,1,1,-1,0.0874850749969,1,1,0.0,0,0,nan,1115
3,70825.5,1,0,1,1,73,0.639873027802,1,137,15.6496350365,1,139,934.449871189,1116
1,72285.5,1,0,1,2,69,0.674787044525,1,137,13.4087591241,0,139,630.037569772,1117
2,0.0,1,0,1,2,-1,0.0807790756226,1,1,0.0,0,0,nan,1118
3,0.0,1,0,1,2,-1,0.086385011673,1,1,0.0,0,0,nan,1119
1,72295.5,1,0,1,3,62,0.657380104065,0,137,12.2408759124,1,139,512.198905109,1120
2,70823.5,1,0,1,3,63,0.651412963867,1,137,15.4160583942,1,139,924.435916702,1121
3,70829.0,1,0,1,3,48,0.642621994019,1,137,15.5839416058,1,139,932.803563761,1122
1,72221.5,1,0,1,4,67,0.671098947525,1,137,11.8321167883,0,139,504.978960927,1123
2,0.0,1,0,1,4,-1,0.0851957798004,1,1,0.0,0,0,nan,1124
3,70836.0,1,0,1,4,48,0.641835927963,1,137,15.7664233577,1,139,928.503864319,1125
1,72266.0,1,0,1,5,66,0.679858922958,1,137,12.2627737226,1,139,533.827501073,1126
2,70826.0,1,0,1,5,60,0.626486063004,1,137,15.197080292,1,139,910.527050236,1127
3,70819.0,1,0,1,5,45,0.64962387085,1,137,15.5255474453,1,139,934.177651353,1128
1,72264.5,1,0,1,6,79,0.657115221024,1,137,12.8394160584,1,139,630.400493774,1129
2,0.0,1,0,1,6,-1,0.0810210704803,1,1,0.0,0,0,nan,1130
3,0.0,1,0,1,6,-1,0.0826117992401,1,1,0.0,0,0,nan,1131
1,72299.5,1,0,1,7,69,0.655246019363,1,137,11.795620438,1,139,433.046157149,1132
2,0.0,1,0,1,7,-1,0.0836639404297,1,1,0.0,0,0,nan,1133
3,70819.0,1,0,1,7,49,0.641280889511,1,137,15.2408759124,1,139,912.404787462,1134
1,72324.5,1,0,1,8,73,0.656781196594,1,137,12.8248175182,0,139,536.277908974,1135
2,70845.0,1,0,1,8,57,0.643624782562,1,137,15.8540145985,1,139,1019.64029626,1136
3,0.0,1,0,1,8,-1,0.0815179347992,1,1,0.0,0,0,nan,1137
1,72334.0,1,0,1,9,70,0.659717798233,1,137,12.2554744526,1,139,520.515135251,1138
2,70832.0,1,0,1,9,56,0.656962156296,1,137,15.4890510949,1,139,924.987011593,1139
3,70845.0,1,0,1,9,57,0.623664855957,1,137,16.1313868613,1,139,1024.76202233,1140
1,72349.5,1,0,2,0,70,0.677572011948,1,137,11.8832116788,0,139,426.986260198,1141
2,0.0,1,0,2,0,-1,0.0850818157196,1,1,0.0,0,0,nan,1142
3,0.0,1,0,2,0,-1,0.0800421237946,1,1,0.0,0,0,nan,1143
1,72358.0,1,0,2,1,77,0.657917976379,1,137,13.5255474453,1,139,654.442357235,1144
2,70841.5,1,0,2,1,70,0.643601894379,1,137,15.8613138686,1,139,929.326212967,1145
3,70840.0,1,0,2,1,47,0.638024091721,1,137,15.700729927,1,139,933.25536711,1146
1,72384.5,1,0,2,2,77,0.678658008575,1,137,13.0364963504,1,139,634.579540575,1147
2,70857.0,1,0,2,2,58,0.631555080414,1,137,16.6715328467,1,139,1043.85455131,1148
3,0.0,1,0,2,2,-1,0.0871479511261,1,1,0.0,0,0,nan,1149
1,72396.5,1,0,2,3,82,0.674916982651,1,137,12.3284671533,0,139,531.383963074,1150
2,0.0,1,0,2,3,-1,0.0823168754578,1,1,0.0,0,0,nan,1151
3,0.0,1,0,2,3,-1,0.0812559127808,1,1,0.0,0,0,nan,1152
1,72253.5,1,0,2,4,65,0.657715797424,1,137,12.2335766423,0,139,524.033276084,1153
2,70821.0,1,0,2,4,54,0.668687105179,1,137,15.1532846715,1,139,913.586625161,1154
3,0.0,1,0,2,4,-1,0.0858681201935,1,1,0.0,0,0,nan,1155
1,72325.5,1,0,2,5,73,0.682380199432,1,137,12.2189781022,1,139,514.716401889,1156
2,70850.0,1,0,2,5,60,0.629823923111,1,137,15.3503649635,1,139,913.096930013,1157
3,70821.0,1,0,2,5,55,0.629956007004,1,137,15.2408759124,1,139,911.89008158,1158
1,72171.5,1,0,2,6,68,0.671537876129,1,137,12.4671532847,1,139,611.706633748,1159
2,70828.0,1,0,2,6,55,0.647760152817,1,137,15.5401459854,1,139,943.397273508,1160
3,70824.0,1,0,2,6,58,0.64776802063,1,137,15.1313868613,1,139,913.144375268,1161
1,72203.5,1,0,2,7,75,0.657089948654,1,137,12.3941605839,0,139,614.461142121,1162
2,70846.0,1,0,2,7,52,0.625993967056,1,137,16.496350365,1,139,1043.84006011,1163
3,0.0,1,0,2,7,-1,0.0895879268646,1,1,0.0,0,0,nan,1164
1,72347.0,1,0,2,8,76,0.677818775177,1,137,11.897810219,1,139,499.063009875,1165
2,70847.0,1,0,2,8,51,0.638633966446,1,137,15.4233576642,1,139,921.216509231,1166
3,0.0,1,0,2,8,-1,0.0932040214539,1,1,0.0,0,0,nan,1167
1,72292.0,1,0,2,9,74,0.677988052368,1,137,13.1094890511,1,139,626.671747531,1168
2,70843.5,1,0,2,9,60,0.629984140396,1,137,16.1824817518,1,139,1024.50322027,1169
3,70829.0,1,0,2,9,64,0.660903930664,1,137,15.7664233577,1,139,922.797981967,1170
1,72217.5,1,0,3,0,75,0.654475927353,1,137,11.6715328467,1,139,501.972198368,1171
2,70833.0,1,0,3,0,48,0.631021022797,1,137,15.5474452555,1,139,923.705452984,1172
3,0.0,1,0,3,0,-1,0.0820250511169,1,1,0.0,0,0,nan,1173
1,72403.0,1,0,3,1,79,0.655590057373,1,137,12.8248175182,1,139,541.057320739,1174
2,0.0,1,0,3,1,-1,0.0957059860229,1,1,0.0,0,0,nan,1175
3,0.0,1,0,3,1,-1,0.0880138874054,1,1,0.0,0,0,nan,1176
1,72379.0,1,0,3,2,72,0.655684947968,1,137,11.9708029197,0,139,507.513847145,1177
2,0.0,1,0,3,2,-1,0.0836110115051,1,1,0.0,0,0,nan,1178
3,70833.0,1,0,3,2,56,0.658931970596,1,137,15.6788321168,1,139,929.660798626,1179
1,72348.0,1,0,3,3,71,0.656810045242,1,137,13.1240875912,1,139,634.535959639,1180
2,0.0,1,0,3,3,-1,0.0971970558167,1,1,0.0,0,0,nan,1181
3,0.0,1,0,3,3,-1,0.0804340839386,1,1,0.0,0,0,nan,1182
1,72315.0,1,0,3,4,65,0.65626001358,1,137,11.5182481752,1,139,402.898561614,1183
2,0.0,1,0,3,4,-1,0.0846660137177,1,1,0.0,0,0,nan,1184
3,0.0,1,0,3,4,-1,0.102015018463,1,1,0.0,0,0,nan,1185
1,72402.0,1,0,3,5,81,0.655714988708,1,137,13.4087591241,1,139,631.228746243,1186
2,70826.5,1,0,3,5,63,0.63538813591,1,137,15.4233576642,1,139,912.231215114,1187
3,70840.0,1,0,3,5,70,0.648430109024,1,137,15.4306569343,1,139,928.232288536,1188
1,72249.5,1,0,3,6,74,0.656777858734,0,137,13.8321167883,1,139,739.037784457,1189
2,0.0,1,0,3,6,-1,0.0840828418732,1,1,0.0,0,0,nan,1190
3,70820.0,1,0,3,6,62,0.642724990845,1,137,15.1167883212,1,139,913.795083727,1191
1,72305.0,1,0,3,7,78,0.676635026932,1,137,12.3941605839,1,139,524.76996565,1192
2,70831.0,1,0,3,7,68,0.629586935043,1,137,15.9562043796,1,139,927.821597252,1193
3,70826.5,1,0,3,7,65,0.658531904221,1,137,15.4817518248,1,139,923.413267497,1194
1,72427.5,1,0,3,8,69,0.65989780426,1,137,12.6715328467,0,139,539.663374839,1195
2,0.0,1,0,3,8,-1,0.0823910236359,1,1,0.0,0,0,nan,1196
3,70823.5,1,0,3,8,59,0.632917881012,1,137,15.5328467153,1,139,934.353692572,1197
1,72252.0,1,0,3,9,72,0.65781712532,1,137,11.3722627737,1,139,413.014813225,1198
2,70841.0,1,0,3,9,65,0.644974946976,1,137,15.6350364964,1,139,919.9834693,1199
3,0.0,1,0,3,9,-1,0.0847609043121,1,1,0.0,0,0,nan,1200
1,72246.5,1,0,4,0,67,0.682031869888,1,137,12.8613138686,1,139,640.693860026,1201
2,0.0,1,0,4,0,-1,0.0855419635773,1,1,0.0,0,0,nan,1202
3,70826.0,1,0,4,0,52,0.642300844193,1,137,15.9051094891,1,139,948.145341348,1203
1,72520.5,1,0,4,1,81,0.689259052277,1,137,12.9124087591,1,139,528.801094891,1204
2,70830.5,1,0,4,1,58,0.628480195999,1,137,15.2481751825,1,139,906.320309146,1205
3,0.0,1,0,4,1,-1,0.0895090103149,1,1,0.0,0,0,nan,1206
1,72290.0,1,0,4,2,82,0.678928136826,1,137,13.3284671533,1,139,630.251610133,1207
2,0.0,1,0,4,2,-1,0.0798909664154,1,1,0.0,0,0,nan,1208
3,0.0,1,0,4,2,-1,0.0843801498413,1,1,0.0,0,0,nan,1209
1,72297.5,1,0,4,3,72,0.656720876694,1,137,12.204379562,0,139,522.17851009,1210
2,70835.0,1,0,4,3,62,0.649737119675,1,137,15.3284671533,1,139,911.663374839,1211
3,70829.0,1,0,4,3,70,0.648241996765,1,137,15.3357664234,1,139,923.371726063,1212
1,72312.0,1,0,4,4,76,0.676226139069,0,137,13.0729927007,0,139,649.376985831,1213
2,0.0,1,0,4,4,-1,0.0792229175568,1,1,0.0,0,0,nan,1214
3,0.0,1,0,4,4,-1,0.0829210281372,1,1,0.0,0,0,nan,1215
1,72255.5,1,0,4,5,74,0.658140897751,1,137,11.9708029197,0,139,512.337376556,1216
2,0.0,1,0,4,5,-1,0.105400085449,1,1,0.0,0,0,nan,1217
3,0.0,1,0,4,5,-1,0.0889329910278,1,1,0.0,0,0,nan,1218
1,72285.0,1,0,4,6,81,0.656930923462,1,137,13.7299270073,0,139,727.977994848,1219
2,0.0,1,0,4,6,-1,0.0838181972504,1,1,0.0,0,0,nan,1220
3,70839.5,1,0,4,6,56,0.655052900314,1,137,16.5328467153,1,139,1040.97133963,1221
1,72284.0,1,0,4,7,69,0.659381866455,1,137,13.8321167883,1,139,740.18484328,1222
2,0.0,1,0,4,7,-1,0.105334997177,1,1,0.0,0,0,nan,1223
3,0.0,1,0,4,7,-1,0.0810859203339,1,1,0.0,0,0,nan,1224
1,72282.5,1,0,4,8,70,0.658863067627,1,137,12.1897810219,1,139,521.713718334,1225
2,70824.0,1,0,4,8,50,0.648116111755,1,137,15.2627737226,1,139,911.665736368,1226
3,0.0,1,0,4,8,-1,0.0870368480682,1,1,0.0,0,0,nan,1227
1,72408.0,1,0,4,9,78,0.658814907074,1,137,13.6642335766,1,139,654.739373122,1228
2,0.0,1,0,4,9,-1,0.0832359790802,1,1,0.0,0,0,nan,1229
3,0.0,1,0,4,9,-1,0.100641012192,1,1,0.0,0,0,nan,1230
1,72312.5,1,0,5,0,79,0.655525922775,1,137,12.8613138686,1,139,628.443860026,1231
2,70832.5,1,0,5,0,75,0.637648105621,1,137,15.4817518248,1,139,923.883855732,1232
3,70841.0,1,0,5,0,63,0.657608032227,1,137,15.8248175182,1,139,955.616144268,1233
1,72317.5,1,0,5,1,76,0.659390926361,1,137,12.4160583942,1,139,536.42121082,1234
2,0.0,1,0,5,1,-1,0.0858750343323,1,1,0.0,0,0,nan,1235
3,70845.0,1,0,5,1,56,0.616480827332,1,137,15.4525547445,1,139,909.793688278,1236
1,72322.5,1,0,5,2,80,0.681833982468,1,137,14.0437956204,0,139,738.586303134,1237
2,0.0,1,0,5,2,-1,0.0805170536041,1,1,0.0,0,0,nan,1238
3,0.0,1,0,5,2,-1,0.0883738994598,1,1,0.0,0,0,nan,1239
1,72302.0,1,0,5,3,71,0.682567834854,1,137,13.6496350365,1,139,745.082224131,1240
2,70819.0,1,0,5,3,54,0.629067897797,1,137,15.1751824818,1,139,914.219085444,1241
3,0.0,1,0,5,3,-1,0.0832550525665,1,1,0.0,0,0,nan,1242
1,72236.0,1,0,5,4,80,0.679179191589,1,137,13.1532846715,0,139,731.616036926,1243
2,70826.0,1,0,5,4,58,0.634392976761,1,137,15.204379562,1,139,913.17851009,1244
3,0.0,1,0,5,4,-1,0.0882439613342,1,1,0.0,0,0,nan,1245
1,72429.0,1,0,5,5,82,0.677040815353,1,137,12.1386861314,1,139,509.208565908,1246
2,70847.5,1,0,5,5,54,0.628146886826,1,137,16.5693430657,1,139,1048.09993559,1247
3,0.0,1,0,5,5,-1,0.0801911354065,1,1,0.0,0,0,nan,1248
1,72332.5,1,0,5,6,80,0.677960157394,1,137,11.802919708,0,139,512.129991413,1249
2,0.0,1,0,5,6,-1,0.0860888957977,1,1,0.0,0,0,nan,1250
3,0.0,1,0,5,6,-1,0.0888769626617,1,1,0.0,0,0,nan,1251
1,72392.0,1,0,5,7,83,0.657469987869,1,137,12.2846715328,1,139,508.91101331,1252
2,70830.5,1,0,5,7,72,0.646776914597,1,137,14.795620438,1,139,825.325568914,1253
3,70828.0,1,0,5,7,74,0.648806095123,1,137,15.4525547445,1,139,924.764276514,1254
1,72319.0,1,0,5,8,74,0.678619861603,1,137,12.0802919708,1,139,523.76556462,1255
2,70847.0,1,0,5,8,74,0.636337995529,1,137,16.3284671533,1,139,1047.47219837,1256
3,0.0,1,0,5,8,-1,0.0824718475342,1,1,0.0,0,0,nan,1257
1,72351.0,1,0,5,9,79,0.675648927689,1,137,13.3284671533,1,139,642.54572778,1258
2,0.0,1,0,5,9,-1,0.0869569778442,1,1,0.0,0,0,nan,1259
3,0.0,1,0,5,9,-1,0.0854239463806,1,1,0.0,0,0,nan,1260
1,72348.0,1,1,0,0,72,0.66693687439,1,137,13.1094890511,1,139,638.28939459,1261
2,70858.5,1,1,0,0,62,0.656257152557,1,137,16.3503649635,1,139,1037.47928295,1262
3,70891.5,1,1,0,0,52,0.684611082077,1,137,15.9927007299,1,139,940.816122799,1263
1,72395.0,1,1,0,1,77,0.736279964447,1,137,11.9562043796,1,139,428.086303134,1264
2,0.0,1,1,0,1,-1,0.0824198722839,1,1,0.0,0,0,nan,1265
3,0.0,1,1,0,1,-1,0.0809998512268,1,1,0.0,0,0,nan,1266
1,72376.0,1,1,0,2,70,0.653514862061,1,137,13.4452554745,1,139,648.616466295,1267
2,0.0,1,1,0,2,-1,0.101698160172,1,1,0.0,0,0,nan,1268
3,0.0,1,1,0,2,-1,0.088634967804,1,1,0.0,0,0,nan,1269
1,72386.5,1,1,0,3,78,0.652575969696,1,137,13.2919708029,1,139,634.355302705,1270
2,70860.0,1,1,0,3,52,0.65156006813,1,137,16.197080292,1,139,1022.57116788,1271
3,70853.0,1,1,0,3,58,0.625567913055,1,137,16.0948905109,1,139,1034.98357664,1272
1,72308.5,1,1,0,4,78,0.677083969116,1,137,12.3722627737,1,139,500.808930872,1273
2,70884.0,1,1,0,4,70,0.652560949326,1,137,15.8540145985,1,139,937.875590382,1274
3,0.0,1,1,0,4,-1,0.0934898853302,1,1,0.0,0,0,nan,1275
1,72288.5,1,1,0,5,76,0.674531936646,1,137,11.9124087591,0,139,507.418741949,1276
2,0.0,1,1,0,5,-1,0.0868759155273,1,1,0.0,0,0,nan,1277
3,0.0,1,1,0,5,-1,0.0827639102936,1,1,0.0,0,0,nan,1278
1,72252.0,1,1,0,6,79,0.661236047745,1,137,13.2189781022,1,139,630.525225419,1279
2,0.0,1,1,0,6,-1,0.0972108840942,1,1,0.0,0,0,nan,1280
3,0.0,1,1,0,6,-1,0.0856909751892,1,1,0.0,0,0,nan,1281
1,72251.0,1,1,0,7,72,0.656070947647,1,137,13.2554744526,0,139,728.853370545,1282
2,70860.0,1,1,0,7,60,0.656150102615,1,137,16.1459854015,1,139,1022.53735509,1283
3,70853.5,1,1,0,7,58,0.631332874298,1,137,16.7299270073,1,139,1053.49270073,1284
1,72391.5,1,1,0,8,75,0.679629087448,1,137,12.4306569343,1,139,526.011700301,1285
2,0.0,1,1,0,8,-1,0.0814471244812,1,1,0.0,0,0,nan,1286
3,0.0,1,1,0,8,-1,0.0816388130188,1,1,0.0,0,0,nan,1287
1,72328.0,1,1,0,9,64,0.659208059311,1,137,11.3065693431,1,139,406.449441821,1288
2,70864.0,1,1,0,9,59,0.661485910416,1,137,16.897810219,1,139,1132.07771576,1289
3,0.0,1,1,0,9,-1,0.083575963974,1,1,0.0,0,0,nan,1290
1,72419.0,1,1,1,0,73,0.681532859802,1,137,12.8613138686,1,139,529.237977673,1291
2,0.0,1,1,1,0,-1,0.0842628479004,1,1,0.0,0,0,nan,1292
3,0.0,1,1,1,0,-1,0.0918231010437,1,1,0.0,0,0,nan,1293
1,72244.5,1,1,1,1,77,0.655022144318,1,137,12.9781021898,0,139,625.800987548,1294
2,0.0,1,1,1,1,-1,0.098256111145,1,1,0.0,0,0,nan,1295
3,71006.4,1,1,1,1,69,0.645472049713,1,137,16.6861313869,1,139,1120.87870331,1296
1,72424.5,1,1,1,2,78,0.682470083237,1,137,13.2919708029,1,139,655.546479176,1297
2,0.0,1,1,1,2,-1,0.0875110626221,1,1,0.0,0,0,nan,1298
3,70856.0,1,1,1,2,60,0.636049985886,1,137,15.5182481752,1,139,915.839738085,1299
1,72272.5,1,1,1,3,75,0.681692123413,1,137,13.0875912409,1,139,623.404036067,1300
2,70841.0,1,1,1,3,59,0.634341001511,1,137,15.496350365,1,139,916.987118935,1301
3,70889.0,1,1,1,3,57,0.65886092186,1,137,15.2189781022,1,139,920.554637183,1302
1,72393.0,1,1,1,4,71,0.656891107559,1,137,13.0656934307,1,139,634.076534994,1303
2,0.0,1,1,1,4,-1,0.0851571559906,1,1,0.0,0,0,nan,1304
3,70888.5,1,1,1,4,60,0.642678022385,1,137,15.9927007299,1,139,941.492593388,1305
1,72540.5,1,1,1,5,78,0.658518791199,1,137,12.4452554745,1,139,518.792936883,1306
2,0.0,1,1,1,5,-1,0.0975749492645,1,1,0.0,0,0,nan,1307
3,70833.0,1,1,1,5,42,0.630286931992,1,137,15.6277372263,1,139,931.073636754,1308
1,72368.5,1,1,1,6,73,0.67573595047,1,137,13.9270072993,0,139,751.141691713,1309
2,0.0,1,1,1,6,-1,0.0840721130371,1,1,0.0,0,0,nan,1310
3,0.0,1,1,1,6,-1,0.088837146759,1,1,0.0,0,0,nan,1311
1,72214.5,1,1,1,7,67,0.657634019852,1,137,12.1897810219,1,139,516.12548304,1312
2,0.0,1,1,1,7,-1,0.10547709465,1,1,0.0,0,0,nan,1313
3,0.0,1,1,1,7,-1,0.0826499462128,1,1,0.0,0,0,nan,1314
1,72347.5,1,1,1,8,77,0.65688586235,1,137,12.4160583942,1,139,518.524151997,1315
2,0.0,1,1,1,8,-1,0.0884439945221,1,1,0.0,0,0,nan,1316
3,0.0,1,1,1,8,-1,0.0966439247131,1,1,0.0,0,0,nan,1317
1,72383.5,1,1,1,9,70,0.657850027084,1,137,12.4525547445,0,139,429.984864749,1318
2,0.0,1,1,1,9,-1,0.0882890224457,1,1,0.0,0,0,nan,1319
3,0.0,1,1,1,9,-1,0.099524974823,1,1,0.0,0,0,nan,1320
1,72326.0,1,1,2,0,77,0.659451007843,1,137,13.9854014599,1,139,749.117432374,1321
2,70868.5,1,1,2,0,70,0.627776145935,1,137,15.4598540146,1,139,933.176685273,1322
3,70824.0,1,1,2,0,60,0.65856385231,1,137,15.1678832117,1,139,913.640725633,1323
1,72344.5,1,1,2,1,79,0.658526182175,1,137,11.6642335766,0,139,411.651137827,1324
2,70862.0,1,1,2,1,62,0.626008987427,1,137,15.3868613139,1,139,929.121296694,1325
3,0.0,1,1,2,1,-1,0.0834021568298,1,1,0.0,0,0,nan,1326
1,72428.0,1,1,2,2,80,0.656842947006,1,137,12.9197080292,0,139,546.118505796,1327
2,0.0,1,1,2,2,-1,0.100996017456,1,1,0.0,0,0,nan,1328
3,0.0,1,1,2,2,-1,0.091873884201,1,1,0.0,0,0,nan,1329
1,72468.5,1,1,2,3,67,0.65563082695,1,137,12.0583941606,0,139,532.511270932,1330
2,0.0,1,1,2,3,-1,0.104490041733,1,1,0.0,0,0,nan,1331
3,0.0,1,1,2,3,-1,0.0835411548615,1,1,0.0,0,0,nan,1332
1,72415.5,1,1,2,4,76,0.658252000809,1,137,13.2919708029,1,139,658.708243881,1333
2,70841.0,1,1,2,4,62,0.645463228226,1,137,15.4744525547,1,139,936.66294547,1334
